-73.9094635907400743 40.9151133596207472 200
-73.9105747553385157 40.9142745248570847 200
-73.9094635907400743 40.9142745248570847 200
-73.9083524261416471 40.9142745248570847 200
-73.9072412615432057 40.9142745248570847 200
-73.9105747553385157 40.9134356900934222 200
-73.9094635907400743 40.9134356900934222 200
-73.9083524261416471 40.9134356900934222 200
-73.9072412615432057 40.9134356900934222 200
-73.9061300969447785 40.9134356900934222 200
-73.9050189323463371 40.9134356900934222 200
-73.9039077677479099 40.9134356900934222 200
-73.9105747553385157 40.9125968553297596 200
-73.9094635907400743 40.9125968553297596 200
-73.9083524261416471 40.9125968553297596 200
-73.9072412615432057 40.9125968553297596 200
-73.9061300969447785 40.9125968553297596 200
-73.9050189323463371 40.9125968553297596 200
-73.9039077677479099 40.9125968553297596 200
-73.9027966031494827 40.9125968553297596 200
-73.9016854385510413 40.9125968553297596 200
-73.9105747553385157 40.91175802056609 200
-73.9094635907400743 40.91175802056609 200
-73.9083524261416471 40.91175802056609 200
-73.9072412615432057 40.91175802056609 200
-73.9061300969447785 40.91175802056609 200
-73.9050189323463371 40.91175802056609 200
-73.9039077677479099 40.91175802056609 200
-73.9027966031494827 40.91175802056609 200
-73.9016854385510413 40.91175802056609 200
-73.9005742739526141 40.91175802056609 200
-73.8994631093541727 40.91175802056609 200
-73.8983519447557455 40.91175802056609 200
-73.9116859199369429 40.9109191858024275 200
-73.9105747553385157 40.9109191858024275 200
-73.9094635907400743 40.9109191858024275 200
-73.9083524261416471 40.9109191858024275 200
-73.9072412615432057 40.9109191858024275 200
-73.9061300969447785 40.9109191858024275 200
-73.9050189323463371 40.9109191858024275 200
-73.9039077677479099 40.9109191858024275 200
-73.9027966031494827 40.9109191858024275 200
-73.9016854385510413 40.9109191858024275 200
-73.9005742739526141 40.9109191858024275 200
-73.8994631093541727 40.9109191858024275 200
-73.8983519447557455 40.9109191858024275 200
-73.8972407801573041 40.9109191858024275 200
-73.8961296155588769 40.9109191858024275 240
-73.8950184509604497 40.9109191858024275 240
-73.9116859199369429 40.9100803510387649 200
-73.9105747553385157 40.9100803510387649 200
-73.9094635907400743 40.9100803510387649 200
-73.9083524261416471 40.9100803510387649 200
-73.9072412615432057 40.9100803510387649 200
-73.9061300969447785 40.9100803510387649 200
-73.9050189323463371 40.9100803510387649 200
-73.9039077677479099 40.9100803510387649 200
-73.9027966031494827 40.9100803510387649 200
-73.9016854385510413 40.9100803510387649 200
-73.9005742739526141 40.9100803510387649 200
-73.8994631093541727 40.9100803510387649 200
-73.8983519447557455 40.9100803510387649 200
-73.8972407801573041 40.9100803510387649 200
